MSOA11CD,active_commuters,prop_car,prop_pt,prop_active
E02000012,4110,0.44695863746958636,0.47956204379562045,0.06885644768856447
E02000013,3245,0.4727272727272727,0.45084745762711864,0.06902927580893682
E02000014,3715,0.43149394347240916,0.47187079407806193,0.09098250336473755
E02000015,2822,0.42062367115520904,0.4805102763997165,0.09071580439404678
E02000016,3179,0.22459893048128343,0.6907832651777288,0.07864108210128971
E02000017,3657,0.3267705769756631,0.579163248564397,0.08996445173639596
E02000018,3355,0.4402384500745157,0.4855439642324888,0.06915052160953801
E02000019,3364,0.45600475624256837,0.45570749108204517,0.08145065398335315
E02000020,3548,0.37936865839909806,0.5222660653889515,0.08934611048478015
E02000021,3233,0.4540674296319208,0.4500463965357253,0.0893906588308073
E02000022,2932,0.28171896316507505,0.619031377899045,0.09106412005457026
E02000023,2348,0.39437819420783643,0.5255536626916525,0.07325383304940375
E02006799,3761,0.4767349109279447,0.4280776389258176,0.08774262164318
E02000024,4739,0.4792150242667229,0.3933319265667862,0.12112259970457903
E02000025,3797,0.521991045562286,0.4032130629444298,0.06979194100605741
E02000026,2829,0.574761399787911,0.3570166136443973,0.0576175326970661
E02000027,3960,0.5401515151515152,0.36792929292929294,0.08383838383838384
E02000028,2947,0.5273159144893111,0.4000678656260604,0.0675262979300984
E02000029,3970,0.5136020151133501,0.39874055415617127,0.0783375314861461
E02000030,3692,0.6064463705308776,0.3196099674972914,0.0628385698808234
E02000031,3205,0.44087363494539783,0.4823712948517941,0.06458658346333854
E02000032,3554,0.5430500844119303,0.3860438942037141,0.06359032076533483
E02000033,3862,0.4955981356809943,0.43837389953392025,0.05800103573278094
E02000034,3917,0.5016594332397243,0.4130712279805974,0.07939749808526934
E02000035,3711,0.39315548369711667,0.5251953651306925,0.07464295338183778
E02000036,4607,0.5482960711960061,0.390275667462557,0.053179943564141526
E02000037,3982,0.580110497237569,0.35133098945253644,0.06102461074836765
E02000038,4977,0.43319268635724334,0.4908579465541491,0.06690777576853527
E02000039,2939,0.5270500170125894,0.39877509356924123,0.06532834297380061
E02000040,2868,0.4895397489539749,0.3915620641562064,0.11297071129707113
E02000041,3817,0.4548074403982185,0.4495677233429395,0.08907518993974325
E02000042,5180,0.33976833976833976,0.5407335907335907,0.11177606177606178
E02000043,3407,0.4044614029938362,0.5198121514528911,0.07073671852069269
E02000044,3455,0.4347322720694645,0.48712011577424025,0.07062228654124457
E02000045,4788,0.39035087719298245,0.5169172932330827,0.08583959899749373
E02000046,3665,0.30068212824010915,0.6068212824010915,0.08649386084583902
E02000047,4800,0.39,0.5225,0.081875
E02000048,4388,0.5166362807657247,0.4193254329990884,0.055150410209662715
E02000049,3102,0.38781431334622823,0.5257898130238555,0.07543520309477757
E02000050,4734,0.37938318546683564,0.5116180819602872,0.10202788339670468
E02000051,3722,0.4091886082751209,0.49623858140784527,0.08167651800107469
E02000052,5097,0.2878163625662154,0.6156562683931724,0.09005297233666863
E02000054,3313,0.44159372170238453,0.46906127376999696,0.07878056142469061
E02000055,4835,0.35677352637021714,0.5197518097207859,0.11189245087900723
E02000056,3717,0.4710788270110304,0.448210922787194,0.06483723432875975
E02000057,3091,0.4131349077968295,0.4616628922678745,0.11355548366224523
E02000058,4368,0.37454212454212454,0.5267857142857143,0.0885989010989011
E02000059,4801,0.3970006248698188,0.4951051864194959,0.09914601124765673
E02000060,4019,0.3667578999751182,0.494650410549888,0.12839014680268723
E02000061,3672,0.2717864923747277,0.6421568627450981,0.07380174291938998
E02000062,2825,0.3224778761061947,0.5497345132743363,0.12070796460176991
E02000063,3039,0.3504442250740375,0.5630141493912472,0.07897334649555775
E02000064,2631,0.2968453059673128,0.5982516153553782,0.09312048650703154
E02000065,3147,0.39466158245948524,0.555767397521449,0.04099142040038131
E02000066,3934,0.39374682257244537,0.5449923741738688,0.057447890188103715
E02000067,3949,0.5008863003291972,0.4170676120536845,0.07166371233223601
E02000068,3174,0.465658475110271,0.44454946439823567,0.08128544423440454
E02000069,2688,0.5851934523809523,0.33891369047619047,0.06956845238095238
E02000070,3678,0.6030451332245785,0.3368678629690049,0.05410549211528004
E02000071,3432,0.6054778554778555,0.3132284382284382,0.07867132867132867
E02000072,4566,0.49605781865965837,0.41042487954445905,0.08782303985983356
E02000073,4956,0.5891848264729621,0.3531073446327684,0.05367231638418079
E02000074,3270,0.5865443425076453,0.3262996941896025,0.0801223241590214
E02000075,3780,0.571957671957672,0.3537037037037037,0.06798941798941799
E02000077,3748,0.5440234791889007,0.381803628601921,0.06803628601921025
E02000078,3879,0.5854601701469451,0.3500902294405775,0.062129414797628256
E02000079,3728,0.4895386266094421,0.4125536480686695,0.0930793991416309
E02000080,4438,0.5432627309598919,0.38846327174402884,0.0626408292023434
E02000081,3382,0.5632761679479598,0.34240094618568895,0.08840922531046717
E02000082,4458,0.5782862270076268,0.3604755495737999,0.054284432480933155
E02000083,4463,0.5883934573157069,0.329822989020838,0.07730226305175891
E02000084,5190,0.5932562620423892,0.33815028901734107,0.0630057803468208
E02000085,3863,0.6080766243851928,0.31633445508672015,0.06989386487186125
E02000086,3673,0.6054995916144841,0.32044650149741355,0.06779199564388783
E02000087,3456,0.5532407407407407,0.3822337962962963,0.05873842592592592
E02000088,3782,0.5742993125330513,0.35721840296139606,0.0597567424643046
E02000089,3654,0.5588396278051451,0.36891078270388616,0.06704980842911877
E02000090,4054,0.44647261963492846,0.45485939812530835,0.09102121361618155
E02000091,4245,0.5012956419316843,0.4016489988221437,0.09210836277974087
E02000092,2690,0.5955390334572491,0.3204460966542751,0.08029739776951673
E02006785,2885,0.5199306759098787,0.41421143847487,0.06031195840554593
E02000093,5049,0.44860368389780153,0.4781144781144781,0.06872648049118638
E02000094,3933,0.46046275108060003,0.4614797864225782,0.07042969743198577
E02000095,4402,0.4284416174466152,0.5031803725579282,0.06360745115856428
E02000096,3501,0.4792916309625821,0.45729791488146243,0.057983433304770064
E02000097,3928,0.49185336048879835,0.44882892057026474,0.053462321792260695
E02000098,3519,0.41261722080136404,0.5299801079852231,0.05058255186132424
E02000099,3903,0.3576735844222393,0.576735844222393,0.06123494747630028
E02000100,3993,0.45204107187578263,0.3961933383420987,0.14600550964187328
E02000101,3773,0.38669493771534585,0.5406838059899285,0.06307977736549165
E02000102,3059,0.4105916966328866,0.499182739457339,0.08336057535142204
E02000103,3487,0.40407226842558075,0.5101806710639518,0.07857757384571265
E02000104,2944,0.39334239130434784,0.5105298913043478,0.09001358695652174
E02000105,4193,0.37658001430956356,0.5583114715001193,0.05914619604102075
E02000106,4354,0.33348644924207627,0.5748736793752871,0.08291226458429031
E02000107,5394,0.21653689284390062,0.6768631813125695,0.09658880237300704
E02000108,2994,0.3727454909819639,0.5661322645290581,0.0531062124248497
E02000110,4125,0.25042424242424244,0.6429090909090909,0.10036363636363636
E02000111,4605,0.3311617806731813,0.5496199782844734,0.11357220412595005
E02000112,4607,0.29021054916431516,0.587584111135229,0.11699587584111135
E02000113,3334,0.3698260347930414,0.5107978404319136,0.11217756448710257
E02000114,4752,0.21106902356902357,0.6864478114478114,0.09532828282828283
E02000115,4454,0.19577907498877414,0.6937584193982936,0.09856308935788055
E02000116,3649,0.21238695533022747,0.6845711153740751,0.09509454645108249
E02000117,4438,0.28729157278053175,0.573231185218567,0.13046417305092384
E02000118,4353,0.3710084998851367,0.46795313576843556,0.15575465196416263
E02000119,2462,0.33671811535337126,0.5471161657189277,0.10479285134037368
E02000120,5195,0.16111645813282002,0.6821944177093359,0.15149181905678538
E02000121,4333,0.3106392799446111,0.5183475651973228,0.1643203323332564
E02000122,3770,0.2896551724137931,0.5671087533156499,0.1323607427055703
E02000123,6328,0.23878002528445005,0.6245259165613148,0.12958280657395702
E02000124,5430,0.1865561694290976,0.649171270718232,0.15930018416206262
E02000125,5485,0.2543299908842297,0.5954421148587056,0.14348222424794896
E02000126,3089,0.19100032372936226,0.6633214632567174,0.13629006150857884
E02000127,3517,0.49473983508672165,0.43673585442138185,0.06312197895934035
E02000128,3519,0.512645637965331,0.3998294970161978,0.08013640238704177
E02000130,3978,0.31447963800904977,0.5801910507792861,0.10030165912518854
E02000131,4734,0.23067173637515842,0.6723700887198986,0.09083227714406422
E02000132,4660,0.2967811158798283,0.6324034334763948,0.06523605150214593
E02000133,4184,0.4357074569789675,0.5198374760994264,0.038479923518164434
E02000134,5458,0.34115060461707586,0.5152070355441554,0.1377794063759619
E02000135,4080,0.3073529411764706,0.5791666666666667,0.10465686274509804
E02000136,2194,0.5938924339106655,0.33591613491340017,0.05423883318140383
E02000137,3816,0.404874213836478,0.5039308176100629,0.0859538784067086
E02000138,3956,0.37209302325581395,0.5546006066734075,0.06572295247724974
E02000139,3873,0.35295636457526464,0.5626129615285309,0.07926671830622256
E02000140,3127,0.5567636712503997,0.3482571154461145,0.09050207866965142
E02000141,3505,0.38601997146932954,0.5255349500713267,0.08131241084165478
E02000142,3871,0.4267631103074141,0.43916300697494187,0.12658227848101267
E02000144,4443,0.35584064821066846,0.5077650236326806,0.12964213369345037
E02000145,3200,0.5334375,0.3690625,0.0928125
E02000146,4071,0.42913289118152786,0.454433800049128,0.11127487103905674
E02000147,3450,0.5147826086956522,0.40840579710144925,0.06753623188405797
E02000148,2885,0.47001733102253035,0.4589254766031196,0.06308492201039861
E02000149,3456,0.5436921296296297,0.36429398148148145,0.08709490740740741
E02000150,3844,0.5200312174817898,0.4011446409989594,0.07101977107180021
E02000151,3314,0.44176222088111045,0.49577549788774894,0.058539529269764634
E02000152,2763,0.5533840028954036,0.3608396670285921,0.07962359753890698
E02000153,3616,0.5417588495575221,0.3855088495575221,0.06913716814159292
E02000154,3731,0.4666309300455642,0.42857142857142855,0.09970517287590458
E02000155,3094,0.5672268907563025,0.33968972204266323,0.08597285067873303
E02000156,5438,0.5266642147848474,0.3900331004045605,0.07888929753585877
E02000157,3447,0.49869451697127937,0.42181607194662024,0.07542790832608065
E02000158,2960,0.5425675675675675,0.36993243243243246,0.08209459459459459
E02000159,2888,0.599376731301939,0.32721606648199447,0.06890581717451523
E02000160,3615,0.5762102351313969,0.34190871369294606,0.07551867219917012
E02000161,3977,0.5159668091526276,0.41061101332662814,0.06939904450590897
E02000162,2881,0.5931968066643527,0.30267268309614714,0.0982297813259285
E02000163,3498,0.5628930817610063,0.3687821612349914,0.0631789594053745
E02000165,3688,0.7505422993492408,0.199295010845987,0.0425704989154013
E02006782,3318,0.48673899939722726,0.42103676913803495,0.08227848101265822
E02006787,3697,0.41249661888017314,0.48552880714092506,0.09277792804977009
E02006789,2822,0.7147413182140326,0.20552799433026223,0.07264351523742027
E02000194,4284,0.3160597572362278,0.5891690009337068,0.08940242763772176
E02000195,4240,0.45872641509433965,0.4688679245283019,0.0660377358490566
E02000196,3252,0.3856088560885609,0.534440344403444,0.06826568265682657
E02000197,3986,0.3652784746613146,0.5607124937280482,0.0672353236327145
E02000198,3524,0.37741203178206584,0.5377412031782066,0.07604994324631101
E02000199,3791,0.3748351358480612,0.5439198100764969,0.07385914006858349
E02000200,3898,0.3358132375577219,0.5910723447922012,0.06849666495638788
E02000201,3587,0.3323111235015333,0.5873989406189016,0.07359910788960133
E02000202,3831,0.38162359697206993,0.5220569042025581,0.08848864526233359
E02000203,3382,0.33057362507392074,0.5615020697811945,0.09905381431105854
E02000204,3979,0.37949233475747673,0.5081678813772305,0.10555415933651671
E02000206,4027,0.3402036255276881,0.5458157437298237,0.10727588775763595
E02000207,3890,0.38868894601542414,0.515681233933162,0.08714652956298201
E02000208,4030,0.3260545905707196,0.49727047146401987,0.1684863523573201
E02000209,3610,0.41246537396121885,0.4714681440443213,0.10997229916897507
E02000210,4203,0.3590292648108494,0.5127290030930288,0.11991434689507495
E02000211,3951,0.6008605416350291,0.33940774487471526,0.05315110098709187
E02000212,3644,0.33095499451152577,0.4725576289791438,0.1849615806805708
E02000213,4097,0.24334879179887722,0.5557725164754699,0.1891628020502807
E02000214,3051,0.41461815798098983,0.47820386758439853,0.09636184857423795
E02000215,5476,0.22991234477720965,0.6192476260043828,0.1433528122717312
E02000216,3042,0.27120315581854043,0.6107823800131492,0.11045364891518737
E02000217,4816,0.29879568106312293,0.5157807308970099,0.1779485049833887
E02000218,2733,0.5078668130259788,0.429198682766191,0.0570801317233809
E02000219,3515,0.5499288762446657,0.3871977240398293,0.05519203413940256
E02000221,4220,0.4466824644549763,0.4144549763033175,0.13317535545023695
E02000222,4142,0.362143891839691,0.5236600676001931,0.10695316272332207
E02000223,2720,0.45330882352941176,0.46691176470588236,0.06911764705882353
E02000224,4005,0.40823970037453183,0.5113607990012484,0.07540574282147317
E02000225,3176,0.5525818639798489,0.36870277078085645,0.07052896725440806
E02000226,3587,0.5726233621410649,0.359632004460552,0.06467800390298299
E02000227,5635,0.6058562555456966,0.34676131322094056,0.04081632653061224
E02000228,3378,0.5574304322084074,0.38602723505032566,0.0497335701598579
E02000229,2344,0.5281569965870307,0.37073378839590443,0.09129692832764505
E02000230,4668,0.42052270779777207,0.50471293916024,0.0689802913453299
E02000231,3375,0.5718518518518518,0.37274074074074076,0.04859259259259259
E02000232,2735,0.6416819012797075,0.28884826325411334,0.06544789762340036
E02000233,2763,0.5063336952587767,0.4223669923995657,0.0647846543612016
E02000234,3748,0.5312166488794023,0.39327641408751335,0.06750266808964782
E02000235,3282,0.5700792199878123,0.3753808653260207,0.050578915295551495
E02000236,3708,0.6076051779935275,0.32227615965480044,0.06445523193096009
E02000237,3262,0.6422440220723482,0.2872470876762722,0.06407112201103618
E02006788,3337,0.384477075217261,0.5253221456397962,0.07791429427629608
E02000238,4570,0.4798687089715536,0.4461706783369803,0.06564551422319474
E02000239,4564,0.4502629272567923,0.48729184925503943,0.05718667835232252
E02000240,4271,0.46663544837274645,0.4656988995551393,0.05900257550924842
E02000241,3227,0.4735048032228076,0.4679268670591881,0.05422993492407809
E02000242,3211,0.4300840859545313,0.43911554033011524,0.12301463718467767
E02000243,3990,0.46967418546365913,0.4616541353383459,0.06290726817042606
E02000244,3586,0.43195761293920804,0.46820970440602344,0.09453430005577244
E02000245,3256,0.5082923832923832,0.4333538083538084,0.053132678132678135
E02000246,3390,0.5616519174041298,0.37964601769911505,0.053392330383480825
E02000247,4316,0.5157553290083411,0.4151992585727525,0.06325301204819277
E02000248,3617,0.33397843516726566,0.5482444014376555,0.1114183024606027
E02000249,3511,0.45827399601253205,0.4502990600968385,0.0848761036741669
E02000250,3009,0.38218677301429044,0.4928547690262546,0.11665004985044865
E02000251,3728,0.5407725321888412,0.3908261802575107,0.06142703862660944
E02000252,4758,0.25241698192517864,0.6105506515342581,0.13009667927700713
E02000253,3907,0.4184796519068339,0.4806757102636294,0.09035065267468646
E02000254,4028,0.548162859980139,0.3646971201588878,0.08192651439920556
E02000255,4163,0.3826567379293779,0.5078068700456402,0.10281047321643046
E02000256,4500,0.286,0.5877777777777777,0.11977777777777777
E02000258,3101,0.30054821025475653,0.5427281522089649,0.1489841986455982
E02000259,3165,0.4075829383886256,0.4717219589257504,0.11406003159557662
E02000260,3646,0.442128359846407,0.4303346132748217,0.1204059243006034
E02000261,5023,0.2663746764881545,0.5699781007366116,0.15369301214413697
E02000262,4446,0.258659469185785,0.5699505173189384,0.16261808367071526
E02000263,4694,0.4186195142735407,0.4382190029825309,0.13549211759693225
E02000264,4164,0.2889048991354467,0.595821325648415,0.10662824207492795
E02000265,5617,0.3063913120883034,0.5529642157735446,0.1340573259747196
E02000266,4450,0.4559550561797753,0.4148314606741573,0.12112359550561798
E02000267,3620,0.3488950276243094,0.5088397790055249,0.13674033149171272
E02000268,4701,0.30461603914060836,0.5643480110614763,0.12210168049351201
E02000269,4357,0.2841404636217581,0.5802157447785173,0.13151250860683958
E02000270,3296,0.25485436893203883,0.5891990291262136,0.1483616504854369
E02000271,3457,0.2779866936650275,0.5637836274226208,0.15041943881978595
E02000272,3406,0.3714034057545508,0.5073399882560188,0.11567821491485614
E02000275,2927,0.5394601981551076,0.341646737273659,0.11240177656303382
E02000276,3622,0.28934290447266703,0.5922142462727775,0.11209276642738818
E02006791,3702,0.2552674230145867,0.5737439222042139,0.1650459211237169
E02000277,3085,0.5925445705024311,0.31636952998379253,0.08687196110210697
E02000278,3178,0.5490874764002517,0.3464443045940843,0.09817495280050346
E02000279,4467,0.4989926124916051,0.41616297291246923,0.0725319006044325
E02000280,3871,0.5502454146215449,0.32885559287005944,0.1134073882717644
E02000281,3786,0.5858425779186477,0.3053354463814052,0.10301109350237718
E02000282,3201,0.5223367697594502,0.3761324586066854,0.09090909090909091
E02000283,3318,0.5913200723327305,0.3152501506931887,0.08559373116335142
E02000284,3955,0.4606826801517067,0.41213653603034134,0.12060682680151706
E02000285,3116,0.5962772785622593,0.27439024390243905,0.12291399229781771
E02000286,4043,0.4753895622062825,0.4135542913677962,0.10437793717536482
E02000287,2717,0.576002944423997,0.35443503864556497,0.05888847994111152
E02000288,4083,0.49008082292432037,0.39309331373989714,0.11168258633357825
E02000289,2856,0.5920868347338936,0.3483893557422969,0.04971988795518207
E02000290,2557,0.4470082127493156,0.43684004692999606,0.1087211576065702
E02000291,3994,0.45843765648472706,0.42864296444667,0.10590886329494241
E02000292,4327,0.5241506817656575,0.37092673908019413,0.09775826207534088
E02000293,2781,0.5749730312837109,0.3516720604099245,0.06760158216468896
E02000294,3428,0.5317969661610268,0.39148191365227536,0.06884480746791131
E02000295,3695,0.4952638700947226,0.44411366711772665,0.05331529093369418
E02000296,4352,0.40096507352941174,0.5243566176470589,0.06778492647058823
E02000297,4441,0.5958117541094348,0.3269533888763792,0.07183066876829543
E02000298,3803,0.48041020247173283,0.4554299237444123,0.057849066526426504
E02000299,3537,0.4444444444444444,0.4696070115917444,0.0791631325982471
E02000300,3267,0.4701561065197429,0.44934190388735845,0.07223752678298133
E02000301,3605,0.42968099861303743,0.4879334257975035,0.07434119278779473
E02000302,3630,0.531129476584022,0.4044077134986226,0.0559228650137741
E02000303,2833,0.46664313448641015,0.4405224144016943,0.08400988351570773
E02000304,3710,0.4797843665768194,0.4482479784366577,0.06576819407008086
E02000305,4392,0.38752276867030966,0.535063752276867,0.07285974499089254
E02000306,3022,0.35936465916611515,0.5410324288550629,0.08835208471211119
E02000307,4034,0.5126425384234011,0.421417947446703,0.05850272682201289
E02000308,3557,0.345797019960641,0.57211132977228,0.07450098397526005
E02000309,3923,0.3956156003058883,0.49477440734132044,0.09737445832271222
E02000311,4435,0.4399098083427283,0.48478015783540024,0.06899661781285231
E02000312,5518,0.3169626676332004,0.6047480971366437,0.07285248278361725
E02006793,3151,0.3874960330053951,0.48809901618533796,0.11583624246271025
E02000313,2701,0.3487597186227323,0.584598296927064,0.06293965198074787
E02000314,5385,0.33667595171773446,0.5949860724233983,0.05552460538532962
E02000315,3380,0.364792899408284,0.5692307692307692,0.05798816568047337
E02000317,2992,0.2840909090909091,0.6032754010695187,0.10461229946524064
E02000318,4218,0.27856804172593647,0.6439070649596965,0.07230915125651968
E02000319,4901,0.263007549479698,0.636604774535809,0.08671699653132015
E02000320,2876,0.3911682892906815,0.5476356050069541,0.05458970792767733
E02000321,2950,0.28711864406779664,0.6016949152542372,0.10305084745762712
E02000323,4249,0.2687691221463874,0.6297952459402212,0.09202165215344787
E02000324,2949,0.3082400813835198,0.58833502882333,0.09901661580196677
E02000326,3478,0.2584818861414606,0.6279470960322024,0.10580793559516964
E02000327,2613,0.25832376578645233,0.5105243015690777,0.21660926138538078
E02000328,3216,0.2142412935323383,0.6607587064676617,0.1134950248756219
E02000329,2775,0.4735135135135135,0.43963963963963965,0.08
E02000331,3520,0.3536931818181818,0.5457386363636364,0.09488636363636363
E02000332,3378,0.44701006512729424,0.46684428656009475,0.07963291888691533
E02000333,3265,0.2431852986217458,0.6324655436447167,0.11914241960183768
E02000334,2899,0.46602276647119695,0.4449810279406692,0.08313211452224906
E02000335,3209,0.48363976316609536,0.4160174509192895,0.09348706762231225
E02000337,3430,0.4335276967930029,0.4690962099125364,0.09329446064139942
E02000339,2752,0.4171511627906977,0.48655523255813954,0.09084302325581395
E02000340,2899,0.433597792342187,0.48120041393583995,0.07830286305622629
E02000341,3031,0.46222368855163315,0.44770702738370177,0.08742989112504124
E02000342,2592,0.41898148148148145,0.49189814814814814,0.08179012345679013
E02000343,2853,0.4868559411146162,0.4440939362075009,0.061689449702068
E02000344,3040,0.4980263157894737,0.43782894736842104,0.05789473684210526
E02006786,2931,0.43500511770726713,0.49129989764585463,0.06891845786421016
E02006927,3473,0.3521451194932335,0.5502447451770803,0.0901238122660524
E02006928,3473,0.14598329974085805,0.7112006910452059,0.13273826662827526
E02006930,3696,0.17721861471861472,0.6831709956709957,0.12987012987012986
E02006931,4741,0.16135836321451172,0.7015397595444,0.12296983758700696
E02000433,3118,0.5580500320718409,0.38293778062860806,0.05131494547787043
E02000434,3773,0.48184468592631857,0.433077126954678,0.0776570368407103
E02000435,3062,0.5898105813193991,0.34585238406270413,0.05519268451992162
E02000436,2570,0.6163424124513619,0.33657587548638135,0.035408560311284046
E02000437,3721,0.5600644987906477,0.3636119322762698,0.06906745498521903
E02000438,3289,0.5408938887199757,0.3885679537853451,0.06658558832471875
E02000439,3747,0.45423005070723244,0.46890846010141446,0.07259140645850014
E02000440,4401,0.5832765280618042,0.36332651670074984,0.0488525335151102
E02000441,2835,0.5252204585537918,0.41728395061728396,0.050793650793650794
E02000442,4052,0.4600197433366239,0.47013820335636725,0.06416584402764067
E02000443,4024,0.4540258449304175,0.4356361829025845,0.10561630218687873
E02000444,3840,0.5236979166666667,0.41484375,0.05651041666666667
E02000445,4557,0.4270353302611367,0.46587667324994514,0.10357691463682248
E02000447,3232,0.5476485148514851,0.37376237623762376,0.07363861386138613
E02000448,2905,0.4736660929432014,0.4388984509466437,0.08227194492254733
E02000449,3791,0.4806119757319968,0.4471115800580322,0.06594566077552097
E02000451,3023,0.5011577902745616,0.4263976182600066,0.06715183592457824
E02000452,4231,0.3089104230678327,0.5360434885369889,0.15197352871661546
E02000453,3698,0.3942671714440238,0.49864791779340184,0.10086533261222283
E02000454,3198,0.555972482801751,0.38555347091932457,0.05315822388993121
E02000455,3960,0.3095959595959596,0.5643939393939394,0.11893939393939394
E02000456,3385,0.3929098966026588,0.49748892171344167,0.10487444608567208
E02000457,2797,0.4755094744368967,0.4444047193421523,0.0736503396496246
E02000459,3637,0.419851525982953,0.4976629089909266,0.0758867198240308
E02000460,2690,0.475092936802974,0.4524163568773234,0.06765799256505577
E02000461,3165,0.3990521327014218,0.4597156398104265,0.13459715639810427
E02000462,2946,0.4511201629327902,0.4742023082145282,0.07196198234894773
E02000463,3629,0.5569027280242491,0.37420777073573985,0.06392945715073023
E02006795,3756,0.4818956336528222,0.4512779552715655,0.06309904153354633
E02006882,6825,0.5185347985347986,0.40703296703296704,0.0693040293040293
E02000464,2552,0.6206896551724138,0.304858934169279,0.06896551724137931
E02000465,3341,0.5797665369649806,0.35228973361269084,0.06465130200538761
E02000466,3536,0.6501696832579186,0.29581447963800905,0.04949095022624434
E02000467,3781,0.5548796614652208,0.34276646389843957,0.0949484263422375
E02000468,3441,0.6509735541993606,0.2882882882882883,0.05666957279860506
E02000469,2605,0.5969289827255279,0.3213051823416507,0.07485604606525911
E02000470,3741,0.5466452820101577,0.3878642074311681,0.0590751136059877
E02000471,3400,0.6379411764705882,0.29,0.06647058823529411
E02000472,4297,0.6092622760065162,0.30882010705143126,0.07796136839655574
E02000473,4664,0.5810463121783876,0.35698970840480276,0.05381646655231561
E02000474,3814,0.5634504457262717,0.3350812794965915,0.09727320398531725
E02000475,4450,0.4966292134831461,0.43595505617977526,0.06337078651685393
E02000476,4048,0.3836462450592885,0.4654150197628458,0.14402173913043478
E02000477,4602,0.5471534115601913,0.3748370273794003,0.07149065623641895
E02000478,2589,0.656624179219776,0.30281962147547314,0.03205870992661259
E02000479,4139,0.44986711766127085,0.40589514375453006,0.1381976322783281
E02000480,4675,0.49711229946524066,0.3522994652406417,0.14502673796791443
E02000481,3416,0.5641100702576113,0.3720725995316159,0.05942622950819672
E02000482,2764,0.4703328509406657,0.4554992764109986,0.06982633863965268
E02000483,3582,0.5231714126186487,0.3821887213847013,0.08375209380234507
E02000484,4154,0.581126624939817,0.3331728454501685,0.07944150216658642
E02000485,3797,0.48143271003423754,0.45088227548064264,0.06347116144324466
E02000486,3631,0.49848526576700636,0.43569264665381435,0.05811071330212063
E02000487,3497,0.5253074063482985,0.39977123248498714,0.0694881326851587
E02000488,3649,0.5212386955330227,0.40942724033981914,0.06303096738832557
E02000489,3648,0.5131578947368421,0.4309210526315789,0.0512609649122807
E02000490,3501,0.5912596401028277,0.3567552127963439,0.04798628963153385
E02000491,3759,0.6193136472466081,0.3160415003990423,0.05826017557861133
E02000492,2904,0.65599173553719,0.29235537190082644,0.040633608815427
E02000493,2831,0.5665842458495232,0.3535853055457436,0.07417873542917697
E02000494,3201,0.5610746641674477,0.3620743517650734,0.0696657294595439
E02000495,4451,0.5171871489552909,0.4010334756234554,0.07638732869018199
E02000496,3501,0.7277920594115966,0.1419594401599543,0.12710654098828905
E02000497,3955,0.5868520859671302,0.34892541087231355,0.06017699115044248
E02000498,2833,0.69219908224497,0.23826332509707024,0.06600776561948464
E02000499,3637,0.5578773714599945,0.3750343689854275,0.061864173769590323
E02000500,3756,0.5905218317358892,0.3314696485623003,0.0742811501597444
E02000501,4041,0.597129423410047,0.3323434793367978,0.06582529076961148
E02000502,3878,0.553378029912326,0.3641052088705518,0.0776173285198556
E02000503,4912,0.560871335504886,0.30130293159609123,0.13029315960912052
E02000504,3378,0.6791000592066312,0.2516281823564239,0.06631142687981054
E02000506,3510,0.6908831908831908,0.2284900284900285,0.07521367521367521
E02000507,3879,0.6921887084300077,0.23536994070636763,0.06831657643722609
E02000508,3920,0.5104591836734694,0.3051020408163265,0.17627551020408164
E02000509,4028,0.4726911618669315,0.3105759682224429,0.21251241310824232
E02000510,4032,0.6272321428571429,0.23883928571428573,0.1277281746031746
E02000511,4395,0.6998862343572241,0.2366325369738339,0.05915813424345848
E02000512,3484,0.6280137772675086,0.27956371986222733,0.08668197474167623
E02000513,3687,0.6183889340927583,0.31353403851369677,0.059669107675617034
E02000514,4337,0.6130966105602952,0.3207286142494812,0.060410421950657135
E02000515,4919,0.5944297621467778,0.26997357186420007,0.13092091888595242
E02000516,3717,0.6550981974710788,0.2781813290287867,0.06295399515738499
E02000517,3592,0.6055122494432071,0.32043429844098,0.06625835189309577
E02000518,3805,0.6220762155059133,0.24862023653088042,0.12089356110381078
E02000519,3599,0.5746040566824118,0.3403723256460128,0.07891080855793275
E02000520,4733,0.5375026410310585,0.3693217832241707,0.08873864356644834
E02000521,4239,0.6206652512384997,0.3057324840764331,0.06817645671148856
E02000522,3881,0.5985570729193507,0.30121102808554495,0.09739757794382892
E02000523,4296,0.555633147113594,0.3754655493482309,0.06261638733705772
E02000524,3334,0.5407918416316737,0.34823035392921414,0.10257948410317937
E02000525,4108,0.47687439143135346,0.44839337877312563,0.06986368062317429
E02006796,4131,0.5807310578552408,0.3493100944081336,0.06778019849915275
E02000526,4252,0.24835371589840075,0.5672624647224835,0.17615239887111947
E02000529,3715,0.5921938088829072,0.3388963660834455,0.06379542395693136
E02000530,2512,0.5581210191082803,0.3765923566878981,0.05732484076433121
E02000531,5229,0.3713903231975521,0.4673933830560337,0.15375788869764773
E02000532,4308,0.33240482822655526,0.4788765088207985,0.1775766016713092
E02000533,4257,0.33450786939159033,0.48414376321353064,0.1717171717171717
E02000534,4167,0.5003599712023038,0.3839692824574034,0.10727141828653708
E02000535,4323,0.5732130464954892,0.3652556095304187,0.05597964376590331
E02000536,4207,0.5134299976230092,0.39767054908485855,0.080342286665082
E02000537,4383,0.3817020305726671,0.5347935204198038,0.07939767282683094
